id,customer_id,activity_ts,activity,revenue_impact,feature_json
77,61,2022-10-05T06:15:25Z,ordered_service,332.9,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
78,410,2022-02-06T04:36:58Z,ordered_service,578.3,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
79,381,2022-07-29T14:40:56Z,ordered_service,166.8,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
80,149,2022-10-09T15:54:48Z,ordered_service,167.6,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
81,12,2022-09-23T01:31:34Z,ordered_service,357.1,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
82,145,2022-04-05T06:12:05Z,ordered_service,854.1,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
83,199,2022-08-07T03:27:08Z,ordered_service,318.6,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
84,77,2022-04-14T18:39:55Z,ordered_service,410.3,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
85,312,2022-01-04T14:34:47Z,ordered_service,983.1,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
86,247,2022-08-07T04:47:05Z,ordered_service,528.7,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
87,300,2022-07-07T02:13:15Z,ordered_service,439.0,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
88,53,2022-10-31T18:05:36Z,ordered_service,434.9,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
89,297,2022-12-04T02:32:36Z,ordered_service,673.1,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
90,23,2022-06-02T10:03:01Z,ordered_service,152.2,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
91,243,2022-04-22T03:36:33Z,ordered_service,231.0,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
92,171,2022-11-15T09:05:24Z,ordered_service,353.3,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
93,424,2022-09-07T23:43:37Z,ordered_service,486.2,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
94,467,2022-09-01T23:38:13Z,ordered_service,875.4,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
95,436,2022-09-28T15:36:26Z,ordered_service,845.0,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
96,26,2022-12-07T17:55:20Z,ordered_service,623.8,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
97,39,2022-02-01T05:26:38Z,ordered_service,282.9,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
98,13,2022-01-21T04:16:55Z,ordered_service,286.1,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
99,305,2022-07-29T18:52:16Z,ordered_service,131.4,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
100,151,2022-03-24T20:49:18Z,ordered_service,854.6,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
101,238,2022-09-24T13:51:28Z,ordered_service,366.5,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
102,9,2022-08-04T07:08:19Z,ordered_service,256.2,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
103,105,2022-06-23T19:25:03Z,ordered_service,872.2,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
104,192,2022-07-07T09:48:45Z,ordered_service,859.5,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
105,147,2022-07-27T19:49:26Z,ordered_service,789.1,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
106,237,2022-01-21T08:14:38Z,ordered_service,803.5,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
107,457,2022-03-11T00:08:46Z,ordered_service,839.0,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
108,274,2022-05-24T19:39:48Z,ordered_service,366.4,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
109,317,2022-12-04T11:30:13Z,ordered_service,865.8,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
110,417,2022-03-30T11:11:25Z,ordered_service,629.7,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
111,209,2022-10-14T18:10:45Z,ordered_service,213.5,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
112,181,2022-05-10T19:41:16Z,ordered_service,443.8,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
113,390,2022-03-29T19:35:00Z,ordered_service,261.4,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
114,221,2022-10-24T04:12:14Z,ordered_service,126.7,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
115,127,2022-07-11T10:01:45Z,ordered_service,514.7,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
116,235,2022-05-19T21:37:40Z,ordered_service,163.8,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
117,84,2022-04-22T11:16:27Z,ordered_service,878.1,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
118,247,2022-12-11T17:13:51Z,ordered_service,867.7,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
119,180,2022-12-09T20:14:57Z,ordered_service,259.5,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
120,260,2022-04-01T10:06:01Z,ordered_service,252.2,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
121,246,2022-07-06T01:40:22Z,ordered_service,771.9,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
122,386,2022-06-16T18:52:47Z,ordered_service,278.0,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
123,91,2022-01-25T18:38:36Z,ordered_service,197.6,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
124,79,2022-11-28T11:48:25Z,ordered_service,386.1,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
125,273,2022-08-23T23:55:08Z,ordered_service,882.9,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
126,219,2022-03-20T02:13:08Z,ordered_service,684.8,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
127,16,2022-01-01T23:15:29Z,ordered_service,759.6,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
128,309,2022-11-28T08:16:33Z,ordered_service,827.1,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
129,175,2022-08-26T14:38:45Z,ordered_service,670.9,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
130,276,2022-07-11T05:29:43Z,ordered_service,271.4,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
131,33,2022-06-07T10:40:26Z,ordered_service,817.6,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
132,86,2022-04-08T00:07:50Z,ordered_service,387.1,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
133,272,2022-11-28T15:58:53Z,ordered_service,619.2,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
134,229,2022-10-12T23:55:14Z,ordered_service,972.1,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
135,226,2022-11-12T08:50:50Z,ordered_service,703.7,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
136,85,2022-03-15T13:16:08Z,ordered_service,650.2,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
137,25,2022-09-15T01:37:16Z,ordered_service,907.3,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
138,52,2022-03-08T09:19:58Z,ordered_service,459.3,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
139,420,2022-03-27T23:17:26Z,ordered_service,500.2,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
140,371,2022-12-03T09:36:28Z,ordered_service,449.5,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
141,399,2022-04-09T14:36:57Z,ordered_service,607.8,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
142,50,2022-01-31T01:18:21Z,ordered_service,244.2,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
143,80,2022-11-10T07:02:37Z,ordered_service,465.4,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
144,114,2022-12-19T23:06:23Z,ordered_service,862.0,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
145,409,2022-03-02T13:52:13Z,ordered_service,847.3,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
146,470,2022-04-22T07:14:10Z,ordered_service,360.1,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
147,252,2022-05-23T10:58:55Z,ordered_service,381.7,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
148,332,2022-06-07T12:53:39Z,ordered_service,739.2,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
149,366,2022-01-31T04:46:12Z,ordered_service,260.0,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
150,26,2022-08-30T20:27:11Z,ordered_service,892.8,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
151,401,2022-05-07T13:16:58Z,ordered_service,448.4,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
152,458,2022-12-03T02:37:14Z,ordered_service,529.8,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
153,219,2022-02-02T14:46:56Z,ordered_service,111.6,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
154,430,2022-10-04T00:33:21Z,ordered_service,773.0,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
155,309,2022-06-30T23:32:06Z,ordered_service,376.9,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
156,279,2022-03-29T11:00:31Z,ordered_service,614.0,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
157,97,2022-12-22T09:00:43Z,ordered_service,450.4,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
158,47,2022-12-09T11:38:53Z,ordered_service,556.7,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
159,240,2022-12-23T01:07:57Z,ordered_service,581.9,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
160,56,2022-02-10T05:40:56Z,ordered_service,246.7,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
161,175,2022-11-29T02:24:31Z,ordered_service,961.4,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
162,10,2022-07-31T02:54:08Z,ordered_service,909.5,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
163,427,2022-01-23T07:37:52Z,ordered_service,180.6,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
164,417,2022-10-01T11:16:16Z,ordered_service,605.4,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
165,289,2022-04-23T17:32:21Z,ordered_service,614.3,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
166,341,2022-12-10T16:48:32Z,ordered_service,718.5,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
167,292,2022-04-30T14:30:50Z,ordered_service,786.9,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
168,278,2022-01-19T16:29:25Z,ordered_service,448.7,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
169,200,2022-10-09T02:08:00Z,ordered_service,718.7,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
170,139,2022-03-07T07:48:35Z,ordered_service,726.7,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
171,418,2022-01-19T07:23:11Z,ordered_service,739.1,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
172,171,2022-12-12T05:13:07Z,ordered_service,184.2,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
173,27,2022-04-20T05:11:16Z,ordered_service,756.9,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
174,94,2022-08-20T23:11:40Z,ordered_service,375.9,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
175,345,2022-07-24T05:16:31Z,ordered_service,694.6,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
176,169,2022-06-25T07:07:16Z,ordered_service,611.9,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
177,438,2022-03-06T11:21:38Z,ordered_service,442.3,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
178,419,2022-07-05T14:07:27Z,ordered_service,658.3,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
179,207,2022-10-17T03:43:50Z,ordered_service,181.5,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
180,44,2022-01-05T14:10:23Z,ordered_service,440.6,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
181,473,2022-09-26T18:11:16Z,ordered_service,746.2,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
182,407,2022-12-26T10:48:23Z,ordered_service,213.6,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
183,53,2022-02-15T04:18:42Z,ordered_service,348.2,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
184,153,2022-07-23T12:45:06Z,ordered_service,653.3,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
185,359,2022-03-22T18:38:11Z,ordered_service,402.9,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
186,141,2022-10-02T09:59:24Z,ordered_service,624.9,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
187,192,2022-04-14T08:11:05Z,ordered_service,768.1,"[{""service"":""srvc1"",""service_type"":""srvctype2""}]"
188,191,2022-01-25T08:52:05Z,ordered_service,591.2,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
189,362,2022-01-02T02:20:08Z,ordered_service,584.5,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
190,410,2022-01-11T22:31:31Z,ordered_service,511.6,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
191,389,2022-11-05T14:01:58Z,ordered_service,264.7,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
192,374,2022-03-16T21:03:24Z,ordered_service,830.7,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
193,193,2022-04-05T22:25:59Z,ordered_service,126.9,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
194,59,2022-01-01T20:02:01Z,ordered_service,413.3,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
195,405,2022-01-16T11:13:54Z,ordered_service,819.4,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
196,156,2022-09-29T11:08:38Z,ordered_service,830.8,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
197,334,2022-04-28T04:37:26Z,ordered_service,133.5,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
198,315,2022-09-08T14:37:46Z,ordered_service,741.0,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
199,403,2022-05-23T01:26:15Z,ordered_service,144.4,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
200,88,2022-04-30T15:12:24Z,ordered_service,313.3,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
201,311,2022-10-21T17:22:46Z,ordered_service,338.9,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
202,207,2022-04-05T19:12:02Z,ordered_service,328.4,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
203,422,2022-02-28T00:22:08Z,ordered_service,749.6,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
204,246,2022-07-05T10:59:58Z,ordered_service,847.9,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
205,445,2022-02-04T11:52:14Z,ordered_service,653.1,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
206,19,2022-02-28T16:55:19Z,ordered_service,301.7,"[{""service"":""srvc4"",""service_type"":""srvctype2""}]"
207,257,2022-04-19T19:35:55Z,ordered_service,442.8,"[{""service"":""srvc5"",""service_type"":""srvctype1""}]"
208,83,2022-10-16T14:29:16Z,ordered_service,245.1,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
209,464,2022-03-28T01:15:31Z,ordered_service,508.3,"[{""service"":""srvc4"",""service_type"":""srvctype3""}]"
210,12,2022-07-02T16:35:23Z,ordered_service,577.3,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
211,23,2022-11-22T09:33:39Z,ordered_service,745.4,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
212,480,2022-08-27T19:19:51Z,ordered_service,263.0,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
213,15,2022-01-01T04:40:32Z,ordered_service,850.2,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
214,128,2022-07-15T07:01:26Z,ordered_service,249.7,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
215,477,2022-06-16T15:34:56Z,ordered_service,313.0,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
216,119,2022-01-07T08:57:12Z,ordered_service,363.6,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
217,412,2022-04-08T16:44:10Z,ordered_service,102.4,"[{""service"":""srvc5"",""service_type"":""srvctype2""}]"
218,487,2022-03-30T08:44:35Z,ordered_service,834.3,"[{""service"":""srvc2"",""service_type"":""srvctype2""}]"
219,99,2022-12-09T22:26:59Z,ordered_service,960.5,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
220,303,2022-10-10T21:03:15Z,ordered_service,504.3,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
221,345,2022-05-07T18:30:05Z,ordered_service,652.4,"[{""service"":""srvc1"",""service_type"":""srvctype3""}]"
222,124,2022-10-28T23:51:17Z,ordered_service,568.9,"[{""service"":""srvc4"",""service_type"":""srvctype1""}]"
223,30,2022-03-28T17:17:35Z,ordered_service,520.8,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
224,485,2022-05-14T00:09:48Z,ordered_service,922.2,"[{""service"":""srvc3"",""service_type"":""srvctype1""}]"
225,365,2022-08-07T19:49:14Z,ordered_service,134.9,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
226,292,2022-12-22T21:55:29Z,ordered_service,483.1,"[{""service"":""srvc5"",""service_type"":""srvctype3""}]"
227,322,2022-11-02T19:40:47Z,ordered_service,776.5,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
228,476,2022-09-08T14:06:39Z,ordered_service,818.9,"[{""service"":""srvc2"",""service_type"":""srvctype1""}]"
229,95,2022-05-02T23:12:52Z,ordered_service,945.5,"[{""service"":""srvc3"",""service_type"":""srvctype3""}]"
230,374,2022-03-02T22:21:58Z,ordered_service,381.9,"[{""service"":""srvc1"",""service_type"":""srvctype1""}]"
231,269,2022-01-04T21:37:30Z,ordered_service,972.3,"[{""service"":""srvc2"",""service_type"":""srvctype3""}]"
232,465,2022-07-16T08:26:00Z,ordered_service,437.4,"[{""service"":""srvc3"",""service_type"":""srvctype2""}]"
